ApplicableFor,"NTS Energy Offtaken, Aberdeen, SC, LDZ Offtake","NTS Energy Offtaken, Aldbrough, Storage","NTS Energy Offtaken, Alrewas, EM, LDZ Offtake","NTS Energy Offtaken, Alrewas, WM, LDZ Offtake","NTS Energy Offtaken, Armadale, SC, LDZ Offtake","NTS Energy Offtaken, Aspley, WM, LDZ Offtake","NTS Energy Offtaken, Asselby, NE, LDZ Offtake","NTS Energy Offtaken, Auckland, NO, LDZ Offtake","NTS Energy Offtaken, AucklandTF, NO, LDZ Offtake","NTS Energy Offtaken, Audley, NW, LDZ Offtake","NTS Energy Offtaken, Audley, WM, LDZ Offtake","NTS Energy Offtaken, Austrey, WM, LDZ Offtake","NTS Energy Offtaken, Avonmouth, Storage","NTS Energy Offtaken, Aylesbeare, SW, LDZ Offtake","NTS Energy Offtaken, Bacton, EA, LDZ Offtake","NTS Energy Offtaken, Bacton, Interconnector","NTS Energy Offtaken, BactonBBL, Interconnector","NTS Energy Offtaken, BaglanBay, NTS Power Station","NTS Energy Offtaken, Baldersby, NE, LDZ Offtake","NTS Energy Offtaken, Balgray, SC, LDZ Offtake","NTS Energy Offtaken, Barking, NTS Power Station","NTS Energy Offtaken, BASF, Industrial Offtake","NTS Energy Offtaken, Bathgate, SC, LDZ Offtake","NTS Energy Offtaken, Blaby, EM, LDZ Offtake","NTS Energy Offtaken, BlackBridge, NTS Power Station","NTS Energy Offtaken, BlackburnM, Industrial Offtake","NTS Energy Offtaken, Blackrod, NW, LDZ Offtake","NTS Energy Offtaken, Blyborough, EM, LDZ Offtake","NTS Energy Offtaken, BOCTees, Industrial Offtake","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","NTS Energy Offtaken, BPSaltendHP, Industrial Offtake","NTS Energy Offtaken, BraishfieldA, SO, LDZ Offtake","NTS Energy Offtaken, BraishfieldB, SO, LDZ Offtake","NTS Energy Offtaken, BrdgewaterP, Industrial Offtake","NTS Energy Offtaken, Brigg, NTS Power Station","NTS Energy Offtaken, Brisley, EA, LDZ Offtake","NTS Energy Offtaken, Broxburn, SC, LDZ Offtake","NTS Energy Offtaken, BurleyBank, NE, LDZ Offtake","NTS Energy Offtaken, Burnhervie, SC, LDZ Offtake","NTS Energy Offtaken, BurtonPoint, NTS Power Station","NTS Energy Offtaken, Caldecott, EM, LDZ Offtake","NTS Energy Offtaken, Careston, SC, LDZ Offtake","NTS Energy Offtaken, Centrax, Industrial Offtake","NTS Energy Offtaken, Choakford, SW, LDZ Offtake","NTS Energy Offtaken, Cirencester, SW, LDZ Offtake","NTS Energy Offtaken, Coffinswell, SW, LDZ Offtake","NTS Energy Offtaken, Coldstream, NO, LDZ Offtake","NTS Energy Offtaken, Corbridge, NO, LDZ Offtake","NTS Energy Offtaken, Corby, NTS Power Station","NTS Energy Offtaken, Coryton, NTS Power Station","NTS Energy Offtaken, Cottam, NTS Power Station","NTS Energy Offtaken, CowpenBewley, NO, LDZ Offtake","NTS Energy Offtaken, DamheadCreek, NTS Power Station","NTS Energy Offtaken, Deeside, NTS Power Station","NTS Energy Offtaken, Didcot, NTS Power Station","NTS Energy Offtaken, Dowlais, WS, LDZ Offtake","NTS Energy Offtaken, Drointon, EM, LDZ Offtake","NTS Energy Offtaken, Drum, SC, LDZ Offtake","NTS Energy Offtaken, DyffrynClyd, WS, LDZ Offtake","NTS Energy Offtaken, EastonGrey, SW, LDZ Offtake","NTS Energy Offtaken, Eccleston, NW, LDZ Offtake","NTS Energy Offtaken, Elton, NO, LDZ Offtake","NTS Energy Offtaken, Enron, NTS Power Station","NTS Energy Offtaken, EppingGreen, NTS Power Station","NTS Energy Offtaken, Evesham, SW, LDZ Offtake","NTS Energy Offtaken, Farningham, SE, LDZ Offtake","NTS Energy Offtaken, FarninghamB, SE, LDZ Offtake","NTS Energy Offtaken, Fiddington, SW, LDZ Offtake","NTS Energy Offtaken, Ganstead, NE, LDZ Offtake","NTS Energy Offtaken, Gilwern, WS, LDZ Offtake","NTS Energy Offtaken, Glenmavis, SC, LDZ Offtake","NTS Energy Offtaken, Glenmavis, Storage","NTS Energy Offtaken, GooleGlass, Industrial Offtake","NTS Energy Offtaken, Gosberton, EM, LDZ Offtake","NTS Energy Offtaken, Grain, NTS Power Station","NTS Energy Offtaken, GtWilbraham, EA, LDZ Offtake","NTS Energy Offtaken, GtYarmouth, NTS Power Station","NTS Energy Offtaken, Guyzance, NO, LDZ Offtake","NTS Energy Offtaken, Hardwick, SO, LDZ Offtake","NTS Energy Offtaken, Hatfield Moor, Storage","NTS Energy Offtaken, HaysChem, Industrial Offtake","NTS Energy Offtaken, HillTop, Storage","NTS Energy Offtaken, HoleHousFm, Storage","NTS Energy Offtaken, Holford, Storage","NTS Energy Offtaken, HolmesChapel, NW, LDZ Offtake","NTS Energy Offtaken, Horndon, NT, LDZ Offtake","NTS Energy Offtaken, Hornsea, Storage","NTS Energy Offtaken, Humbleton, NO, LDZ Offtake","NTS Energy Offtaken, HumblyGrov, Storage","NTS Energy Offtaken, Hume, SC, LDZ Offtake","NTS Energy Offtaken, ICIBillnghm, Industrial Offtake","NTS Energy Offtaken, ICIRuncorn, Industrial Offtake","NTS Energy Offtaken, Ilchester, SW, LDZ Offtake","NTS Energy Offtaken, Immingham, Industrial Offtake","NTS Energy Offtaken, Ipsden1, SO, LDZ Offtake","NTS Energy Offtaken, Ipsden2, SO, LDZ Offtake","NTS Energy Offtaken, Keadby, NTS Power Station","NTS Energy Offtaken, KeadbyB, NTS Power Station","NTS Energy Offtaken, Keld, NO, LDZ Offtake","NTS Energy Offtaken, Kenn, SW, LDZ Offtake","NTS Energy Offtaken, KingsLynn, NTS Power Station","NTS Energy Offtaken, Kinknockie, SC, LDZ Offtake","NTS Energy Offtaken, Kirkstead, EM, LDZ Offtake","NTS Energy Offtaken, Langage, NTS Power Station","NTS Energy Offtaken, Langholm, SC, LDZ Offtake","NTS Energy Offtaken, Leamington, WM, LDZ Offtake","NTS Energy Offtaken, LittletnDrew, SW, LDZ Offtake","NTS Energy Offtaken, Lockerbie, SC, LDZ Offtake","NTS Energy Offtaken, LowerQuinton, WM, LDZ Offtake","NTS Energy Offtaken, LtBarford, NTS Power Station","NTS Energy Offtaken, LtBurdon, NE, LDZ Offtake","NTS Energy Offtaken, Lupton, NW, LDZ Offtake","NTS Energy Offtaken, LuxboroughLn, NT, LDZ Offtake","NTS Energy Offtaken, Maelor, WN, LDZ Offtake","NTS Energy Offtaken, Malpas, NW, LDZ Offtake","NTS Energy Offtaken, Mappowder, SO, LDZ Offtake","NTS Energy Offtaken, Marchwood, NTS Power Station","NTS Energy Offtaken, MatchngGreen, EA, LDZ Offtake","NTS Energy Offtaken, Medway, NTS Power Station","NTS Energy Offtaken, Melkinthorpe, NO, LDZ Offtake","NTS Energy Offtaken, MickleTrafd, NW, LDZ Offtake","NTS Energy Offtaken, Milwich, WM, LDZ Offtake","NTS Energy Offtaken, MktHarborogh, EM, LDZ Offtake","NTS Energy Offtaken, Moffat, Interconnector","NTS Energy Offtaken, NetherHwclgh, SC, LDZ Offtake","NTS Energy Offtaken, Pannal, NE, LDZ Offtake","NTS Energy Offtaken, Partington, NW, LDZ Offtake","NTS Energy Offtaken, Paull, NE, LDZ Offtake","NTS Energy Offtaken, PeterborEye, EA, LDZ Offtake","NTS Energy Offtaken, Peterboro, NTS Power Station","NTS Energy Offtaken, Peterhead, NTS Power Station","NTS Energy Offtaken, PetersGrn, NT, LDZ Offtake","NTS Energy Offtaken, PetersGrn, SM, LDZ Offtake","NTS Energy Offtaken, PhilipsTees, Industrial Offtake","NTS Energy Offtaken, Pickering, NE, LDZ Offtake","NTS Energy Offtaken, Pitcairn, SC, LDZ Offtake","NTS Energy Offtaken, Pucklechurch, SW, LDZ Offtake","NTS Energy Offtaken, Rawcliffe, NE, LDZ Offtake","NTS Energy Offtaken, Rocksavage, NTS Power Station","NTS Energy Offtaken, Ross, SW, LDZ Offtake","NTS Energy Offtaken, Ross, WM, LDZ Offtake","NTS Energy Offtaken, RoudhamHeath, EA, LDZ Offtake","NTS Energy Offtaken, Rough, Storage","NTS Energy Offtaken, Royston, EA, LDZ Offtake","NTS Energy Offtaken, Rugby, WM, LDZ Offtake","NTS Energy Offtaken, RyeHouse, NTS Power Station","NTS Energy Offtaken, Saltend, NTS Power Station","NTS Energy Offtaken, Saltwick, NO, LDZ Offtake","NTS Energy Offtaken, SaltwickH, NO, LDZ Offtake","NTS Energy Offtaken, Samlesbury, NW, LDZ Offtake","NTS Energy Offtaken, Seabank, NTS Power Station","NTS Energy Offtaken, Seabank, SW, LDZ Offtake","NTS Energy Offtaken, SeabankB, NTS Power Station","NTS Energy Offtaken, Sellafield, NTS Power Station","NTS Energy Offtaken, ShellStar, Industrial Offtake","NTS Energy Offtaken, Shorne, SE, LDZ Offtake","NTS Energy Offtaken, Shustoke, WM, LDZ Offtake","NTS Energy Offtaken, SilkWillough, EM, LDZ Offtake","NTS Energy Offtaken, Soutra, SC, LDZ Offtake","NTS Energy Offtaken, Spalding, NTS Power Station","NTS Energy Offtaken, Stallingbor1, NTS Power Station","NTS Energy Offtaken, Stallingbor2, NTS Power Station","NTS Energy Offtaken, Staythorpe, NTS Power Station","NTS Energy Offtaken, StFergus, SC, LDZ Offtake","NTS Energy Offtaken, StratfrdAvon, WM, LDZ Offtake","NTS Energy Offtaken, SuttonBridge, EM, LDZ Offtake","NTS Energy Offtaken, SuttonBridge, NTS Power Station","NTS Energy Offtaken, Tatsfield, SE, LDZ Offtake","NTS Energy Offtaken, ThorntonCurt, EM, LDZ Offtake","NTS Energy Offtaken, ThorntonCurt, NTS Power Station","NTS Energy Offtaken, Thrintoft, NO, LDZ Offtake","NTS Energy Offtaken, TowLaw, NO, LDZ Offtake","NTS Energy Offtaken, Towton, NE, LDZ Offtake","NTS Energy Offtaken, TurLangton, EM, LDZ Offtake","NTS Energy Offtaken, Walesby, EM, LDZ Offtake","NTS Energy Offtaken, Warburton, NW, LDZ Offtake","NTS Energy Offtaken, WestBurtonPS, NTS Power Station","NTS Energy Offtaken, WestonPoint, NW, LDZ Offtake","NTS Energy Offtaken, WestWinch, EA, LDZ Offtake","NTS Energy Offtaken, Wetheral, NO, LDZ Offtake","NTS Energy Offtaken, Whitwell, EA, LDZ Offtake","NTS Energy Offtaken, Winkfield, NT, LDZ Offtake","NTS Energy Offtaken, Winkfield, SE, LDZ Offtake","NTS Energy Offtaken, Winkfield, SO, LDZ Offtake","NTS Energy Offtaken, Winnington, Industrial Offtake","NTS Energy Offtaken, Yelverton, EA, LDZ Offtake","NTS Energy Offtaken, Stublach, Storage","NTS Energy Offtaken, Carrington, NTS Power Station","NTS Energy Offtaken, Teesside NSMP, NTS Power Station"
2013-04-22,18973889,2849310,32335167,0,1928422,29400,1708647,37642000,6875000,3411417,169867,58837022,1513788,7734378,770270,143793055,0,1634,446424,5851689,0,7078925,8944133,5480167,56477865,9027,61620000,0,1965832,15413344,3777195,1868328,23916167,0,576020,1283674,22596622,7731156,0,24448,5457242,1571593,0,14199111,2967222,1938222,1052700,27610,0,86806,0,18057600,31452639,5000336,0,38142833,29649667,20340444,17968833,0,0,12210000,0,0,2027511,45460267,518075,5835356,7816522,25708750,69275111,0,1359702,5468158,23481917,9586239,0,1012220,37927000,12909250,49,0,57236923,41619916,8500917,0,27641000,45540,34032778,609124,13787478,3033333,0,35481771,0,0,0,0,1102200,7371778,0,1134949,259598,22479994,60107,0,239556,2922796,261333,0,3944600,13474500,0,20355833,256425,13893533,0,0,297808,742390,18006083,10127756,0,179755859,98980,55247556,0,8531194,6215350,303198,25405816,68635933,73780933,0,2697806,315778,20274022,1375060,0,2076511,5196178,9933178,303283889,1006889,32276844,5137279,47555542,0,2205500,37851667,6145562,20754222,0,7568720,1961917,0,20646422,916127,2518600,97215,5113283,105,50255534,494682,1415991,575527,5429,65231833,55806000,13505520,2192190,258940,20728778,25763333,10917,66072500,22305266,57417,4709394,6197400,48122722,0,0,28323606,8649970,26557789,0,0,0
2013-04-23,18121289,2206761,4159250,762549,1777067,39227222,1571403,35046000,4884000,3015044,204711,32667,1760428,5799422,547034,310606944,0,1980,376489,5129756,0,5227729,9441756,5147208,68433431,0,54392444,0,1968333,17622206,3672621,184639,21696156,0,8017,1097562,20961111,7741006,0,22218,2740083,1379731,109,11139333,2027511,1252222,955900,28050,0,84435,0,16782700,31750786,2486137,0,31991556,44692833,20797778,14482222,0,0,10912000,33637,0,1573444,31602575,1080681,4132333,4643728,25403778,63634667,0,1362003,4591550,23951056,7075092,0,955790,30975889,12188389,43,0,0,90550615,8121939,0,28251700,41250,33979167,591049,12757325,3089986,0,35334201,0,0,0,0,1056440,6272000,0,1129396,177287,10842217,47802,0,102356,2910709,0,722,3126200,11901606,0,17701667,207556,13964131,0,0,7784893,893420,17368003,8861378,0,179877387,82538,44171778,0,7960989,4121042,0,29027778,34664783,64317725,0,2576322,279191,14923222,1285753,0,1723711,4708356,9453833,279796750,774101,26111556,26917,47555610,0,1984400,33658583,0,14917778,5911886,7518050,2514347,0,20752044,586662,2256178,72225,21260936,97,52344021,471271,1101629,537537,10691,47180667,41701667,6678942,1872970,230010,20586500,22477417,0,54968083,30529103,0,3961658,6151200,35632000,10845708,0,19131847,9725579,20188192,0,0,0
2013-04-24,17538733,39089,44894111,533556,1883778,33939578,1521957,29102306,6043222,2763067,149178,0,1680038,5677467,455662,339995833,0,316,388746,5066600,0,3447808,9666067,4245350,76355523,0,51134111,0,2153888,19565565,3649089,108611,22260933,0,959495,1062738,19454089,7776014,0,31111,0,1289789,0,11215556,2441289,1165111,692544,24813,2254861,56933,0,16229581,33226233,2267982,0,35584889,0,22670667,16496667,0,0,11005722,11792,0,1615911,40632131,0,4093133,4842042,35486889,57286444,0,1354063,4394194,25028417,6239967,0,826973,36145778,17728056,43,0,0,108970104,7696183,0,16276600,38597,32965556,626329,19161540,3011786,2043844,35078125,0,0,0,0,1148433,6380889,0,1118833,161321,6445584,11433,0,116511,2821420,0,47380,2611378,13542719,0,19528278,191264,14739614,0,0,8872756,577635,17993603,7744178,0,195988498,82211,45205556,0,7946083,3686558,432279,35833333,46494083,50512508,0,2462167,282349,15012511,1180611,0,1784689,5192911,10177608,241837056,667773,30503044,25278,49111057,5514,1840536,34972778,0,16692667,4673721,6300416,2490453,0,18899844,528288,1930600,11122,11606637,50,57800293,444484,1131464,471268,2670,54028,46820333,5749986,1809658,213057,20825278,21845111,0,58747750,12934908,0,3327400,7442647,27444500,0,21589500,16310131,9976671,19349792,0,0,0
2013-04-25,16886489,0,44529083,0,1766178,38167733,1582790,34360667,6257444,3224000,0,0,2240139,5788533,413982,224241944,0,602,429550,5223400,3,3382229,9330689,4443083,86288791,0,55455833,0,2411669,18668891,3763835,0,20470489,0,6433,1058600,21864889,7755000,0,20006,0,1455518,0,11476889,2052556,1132444,759517,26423,2021444,49788,1397976,17361644,31734533,3963881,0,37073000,0,22202444,16211250,0,8304833,15920000,0,477770,1509200,53327083,0,3795867,4308700,37269500,63242667,0,1345707,5471433,19697528,5791139,0,899148,32953722,17864583,714,0,0,0,7861750,0,12718500,45659,31983611,626547,19816089,2959667,0,25047743,0,0,0,0,840112,6500667,0,1135058,159929,18961114,218,0,88200,3054660,0,0,3241489,13024917,0,20636111,226525,12956033,0,0,1536751,171582,10960083,7851978,0,181302683,89833,48455000,0,9630500,3400292,1168162,38326823,43749633,46614167,0,2974400,281804,16875600,1275670,3398,1741133,5330111,10342417,300385861,598206,35557667,5294548,47555610,16583,2017639,3.90E+07,15853339,18739778,6440019,5381811,2112500,0,17569222,611661,2346556,22210,22683607,11123033,51566569,438496,1063300,464941,3173,0,45315083,12787747,2013217,215141,21010000,23973000,0,62085833,18835513,84500,3409069,6961683,32126667,0,27159167,19361817,9945543,16493444,0,0,0
2013-04-26,15757300,10448373,49900083,0,1880058,47551778,1506120,41314611,453278,3233750,344089,0,1706048,6221408,619565,88481111,0,702,440440,5910617,0,3194444,8684544,5019483,86544596,0,59150000,0,2450278,14434441,1576742,0,28415861,21722,7894,1210565,23301428,8093800,6875083,13325,0,1615916,0,11953750,2344900,1320917,981733,31508,0,52558,0,17509789,25564222,2557315,0,33699750,0,23123306,15458000,0,8807500,14604389,0,7355550,1847100,35213578,0,4662508,4478100,38262917,66937028,0,1347048,6008533,39300130,8143761,0,1018880,36142500,9864361,3159,0,0,7331271,9000333,0,12461100,51077,4766944,619518,19904419,3224000,0,34887153,0,0,0,0,1041433,6702833,0,1238058,227940,30431339,760,0,141917,3214129,0,0,3601900,12061833,0,19792500,242125,13434389,0,0,5623655,229845,10138917,8675178,0,169700521,100465,50138000,0,9194900,4740039,736226,30345052,60532653,63627917,0,2765400,332784,18069267,1251800,0,1842733,5754778,11142539,165922972,850821,36185956,27861,21555515,0,2161361,43333333,4143338,18438250,0,7024404,1891500,0,19551000,743316,2575169,0,23950097,150,38466797,435856,1328009,365927,5061,59181111,44059667,5993381,2029689,205744,20878000,29988083,0,60027500,19846206,1228500,3969550,7682506,40078556,0,87111,21148958,10150011,28537639,0,0,0
2013-04-27,17452719,0,56856389,0,1893092,54248444,1536590,38782889,2012111,3358367,0,0,2186205,6444089,819629,91639167,0,6483,403920,5187267,0,3976644,9180897,5650617,83555501,21701,54135833,0,3371107,16313341,0,0,34290039,0,6300,1245916,20030061,7727500,86889,34451,0,1499594,0,10780278,2892617,1510333,951883,25428,0,57045,3882989,16826556,30731111,2540732,0,33755556,0,21266056,15560222,0,8505053,14239556,0,0,2150583,60508900,0,6990217,5314100,13937778,59323389,0,1344990,6578706,37147352,10338122,0,982949,46546722,12343278,47,0,0,0,9392189,0,21936200,50634,0,622993,20133422,2903453,2026911,33446181,0,0,0,0,1046740,5953778,0,1243923,260806,29437779,0,0,221078,3069350,0,0,3224906,12605761,0,19478333,258037,13938844,0,0,3,176336,10437086,7873756,0,161022135,92102,54439000,0,9524900,6158439,0,32166884,75010600,79300850,0,2796200,284778,18206083,1271710,0,1974378,5729733,12035606,307704861,1018928,45833511,27805,35555556,0,2082867,43103361,19332208,22523667,0,7628103,2472311,0,19445378,840096,2137467,5561,9770067,103,30322266,405337,1476098,261682,4296,69932167,57622500,5941094,1913496,200216,20867000,32734833,0,62726250,0,1667297,4303356,6970528,57808556,0,0,28073594,10527785,28519033,0,0,0
2013-04-28,18988044,0,57151889,0,1945844,45630978,1631850,44244333,995000,3658417,0,0,1433312,7307617,928250,73550000,0,3750,468380,5297444,0,4357775,9676956,6019444,63410916,0,62259167,0,3555561,19284431,0,0,35114489,0,9520,1331918,22779556,7757200,0,28890,0,1569524,0,14399083,2999900,1713917,950778,25870,0,55537,8736030,18189706,30223678,6198610,0,39733556,0,22583556,17422222,0,8942917,15422500,0,788845,2199708,43651383,0,6462667,5803600,27777556,65115556,0,1342770,6569950,35062500,10437875,0,1033694,49653333,0,50,0,0,0,8803167,0,5776800,47981,0,633189,20161090,2871917,0,22569444,0,0,0,0,1085987,7696250,0,1208884,283789,29038891,0,0,344967,3200462,0,0,3778789,12709667,0,20550833,272350,15186733,0,0,1096,365276,10869083,11041333,0,132855903,95713,55198000,0,9959400,7095736,0,25404731,65769978,88084578,0,3087700,269609,22906442,1232770,0,2037050,5854956,11854389,303140306,1038521,43778778,29305,35666707,0,2343778,49833333,15503337,23667333,0,7669197,3036583,0,22107711,911234,2409711,0,6646278,178,21044379,428042,1642916,329318,5510,77060750,61124722,6616618,2095581,207292,20878000,31662278,13133,61620000,233561,2656333,4720250,6656550,63605972,0,0,30393067,10642192,27497486,0,0,0
2013-04-29,16026267,32104832,14446667,0,1978511,49332111,1693672,42404833,543083,3560917,275489,0,1934142,6300311,799107,93366111,0,1359,418481,5617578,0,3862237,9359000,5844333,76600206,42014,57373333,0,3853887,21453315,0,0,30021756,0,7410,1285835,22778467,8788750,5553333,414437,0,1585858,0,11193778,2962867,1557111,831250,32031,0,771676,0,17526075,31265128,5429021,0,35476000,43799667,24423778,14994000,0,8129333,14896000,0,10200060,2046022,35600342,0,5243000,5368708,26296667,59682000,0,1344769,6572139,37146278,9775153,1630012,951948,43141778,2054944,47,0,0,0,9725083,0,7297300,45996,0,620993,19974822,2841583,0,33680556,0,0,0,0,1113875,6032444,0,1316249,282148,24412223,0,0,215600,2976151,0,0,3281775,12357583,0,20223389,254800,11580333,0,0,8619307,838897,11915583,10538267,0,172110460,90704,58449028,4040833,10001181,6189431,2221,27045356,64051358,75857733,0,2882403,321004,17757600,1349803,0,1950200,5906133,11844514,300261389,1003629,48406556,4739615,36444431,0,1637008,46355833,7518921,19556444,8949827,7663504,4455750,189950,23745400,965957,2237667,44454,9938945,300380,23477919,553047,1496460,574364,5048,61035083,54284444,20663384,2058729,233969,20814306,32800500,4378,62985000,12544430,2648750,4650028,6912675,48661806,102617,0,26880311,10606689,27560028,0,0,0
2013-04-30,19076244,0,0,0,2020978,47294800,1668480,38112000,573444,3235917,265689,0,1498923,5849511,770799,133001389,0,1037,369160,5215778,0,3325534,9262089,5603525,64255371,0,53820000,0,3911947,22452257,110,0,28293578,0,7350,1303500,19845000,8893500,0,10157784,0,1651844,0,11335333,2629667,1437333,943978,28783,0,7560808,126428,16604525,30817969,1976739,0,31164000,51133667,20634444,13611111,0,7665667,13597250,0,9142207,2012267,59037617,0,4909800,4900500,35704667,52669556,0,1302080,5460517,37327639,9945222,0,884428,37068833,5566889,41,0,0,0,8467333,0,8924400,40803,0,658342,20109814,2829667,0,23046875,0,0,0,0,1162659,6359111,0,1237849,272153,29485558,0,0,178578,2750533,0,0,2752533,12017417,0,18918583,230858,13085178,33336,0,15827489,778561,10851750,9870778,0,185856120,81231,49467000,4994167,9978100,6276111,642782,37560764,54451242,84193700,0,2667500,1375811,18708200,1340350,0,1895756,5801600,12238417,302922528,1001654,42538533,4773387,48444417,197397,1322231,34677500,16974419,18326000,6582453,7711397,7204167,0,19910333,851282,1882689,77786,21307614,14411031,36733127,495009,1433087,589282,4819,164167,66155000,8486667,1848145,215703,20867000,32706333,4367,54935833,9199814,2880583,4620403,6608947,49517639,0,42004778,24861400,10508898,25297556,0,0,0
2013-05-01,19466600,0,0,0,2126567,38329508,1532971,37708000,550000,2894486,163750,0,1671083,5435733,727806,221669722,0,1318,364578,5187600,0,3352254,10019317,5164683,73944499,0,50221778,0,3947220,23851115,33727,0,25438017,0,11960,1241647,20796250,7930075,0,3467772,0,1676800,6392,5999778,2367244,1361111,717200,23430,0,50508,11507975,16151300,31417222,3121097,0,26612444,48932611,9530250,12652889,0,7740714,12221000,0,9304557,1737867,56959267,0,4523244,4556678,40778889,67061083,0,1343433,5484261,36886122,9504156,0,867680,33001083,0,41,0,0,0,7041258,0,6639700,42240,0,575963,20561577,2554533,0,24526910,40392,109167,0,0,1125630,7644000,0,1265133,209914,22224443,0,0,137200,3120748,0,0,2624600,11917897,0,17554000,196586,13359817,313335,0,11359463,736340,9646839,10286775,0,191654731,83731,41795278,0,9261128,5468939,0,38333333,52420067,80027925,0,2554033,1994257,14370067,1254520,0,1745489,5460517,11519028,302212528,968364,34640767,4972430,53333333,0,1608200,35711333,5453356,18108222,649146,7724577,6867481,0,19615067,690266,2041417,55542,22293033,19,46711155,485573,1271137,553242,5426,0,44970722,10543349,1720950,206360,21118194,32789556,3283,49657000,9977756,2723967,4128244,6095100,49819111,0,43515111,24877992,10574443,21955650,0,0,0
2013-05-02,20337750,0,0,0,2269575,35175683,1434947,32123917,2271722,2519833,136458,0,1664784,4825956,702086,309488333,0,1129,299213,5470342,0,3339979,11703758,4706111,61977810,0,49692500,0,3984443,21778904,58212,0,21627008,0,7971,1251388,20212208,7409542,960667,9811113,0,1718938,0,8678444,2140756,1263111,700264,22056,0,61880,4480048,15156578,31421872,3418256,0,25938000,38655778,8897083,11517083,0,5174000,12395222,0,0,1554933,51710067,0,3253600,3986208,37160333,72825083,0,1348825,4370117,32967056,8339667,0,853991,27750167,0,39,0,0,0,7106667,0,11210700,41134,0,601399,20696062,3037667,0,34361979,0,0,0,0,979046,6925333,0,1391329,185508,28287777,0,0,74044,2776108,0,0,2160342,11344667,0,16495083,163908,10687417,14651108,0,2196,443317,9942833,10115383,0,180100776,86132,33673750,0,9247389,4432500,0,38260634,52520083,65694317,0,2338181,2033557,14412533,1116863,0,1667089,5365542,11239944,301675472,913423,26823342,27500,48888889,0,1767753,30344167,13222249,15386000,5889826,7561439,10636167,0,18058350,767534,1894042,42100,22061238,296890,36444499,552274,1226924,510230,4917,0,37856833,7696601,1563298,187031,20638750,28291389,0,40451667,28855794,3241333,3519733,6580275,41490389,0,34824167,22732867,10460002,21953461,0,0,0
2013-05-03,19497644,0,0,0,2222422,32540400,1415636,34880861,0,2533917,124450,0,1765428,5072975,568126,303504167,0,24155,356528,5890889,0,3157823,10129933,4583533,44577908,0,43290000,0,3903334,21071099,22651,0,22472489,0,7210,1120492,20746600,7399639,2210444,4748891,0,1864396,0,2641833,1658242,1320917,929642,25584,0,58411,5634969,13633642,31248332,3436171,0,33339500,40385000,13044889,13045417,0,7563833,12450361,22389,5577799,1513050,48638117,0,2924575,3947944,34998833,71496444,0,1354528,4388722,34397500,7105133,0,858402,31185778,0,47,0,0,0,6971250,0,3469900,33524,0,588327,20551615,3018167,0,36210938,0,0,0,0,1055910,10305333,0,1384740,168544,27792223,0,0,66592,3034624,0,0,2187911,12694500,0,15337917,179833,11016289,23368891,0,0,247794,9147667,0,0,161177775,92229,34417694,0,8781419,3623706,0,37378472,47352233,53770056,0,2365458,2129104,14264808,1068371,0,1673525,4766217,10735406,294191722,696067,28713017,5618885,49111125,0,1751211,30344167,12714437,14213500,0,6565108,11202750,0,17564917,560027,2029689,49981,19676515,10276341,10199924,530180,1190135,328443,4028,0,56342000,12088894,1513783,159682,20930722,23497722,0,48695833,25977648,3606417,3503317,6608947,35175444,0,29344000,11271089,9833306,16495467,0,0,0
2013-05-04,19311056,32637075,0,0,2248250,40234467,1241428,26411000,0,2291694,0,0,2486039,4578450,525021,297957500,0,893,324481,5430556,0,3311089,10558086,4414989,51033257,0,37014667,0,3894450,20017768,20345,0,26633392,0,1509986,1077472,20455817,7414961,0,5410004,0,1705194,0,8438583,1718283,1266333,719400,28270,0,57531,0,13491500,31827499,2821046,0,26298250,34048167,0,11844583,0,6289669,11517000,0,2711114,1483575,37269903,0,3074133,3143094,9956000,80937000,0,1354551,4388722,7984361,6799486,0,744150,41734417,17917000,44,0,31444433,60947344,6401539,0,12481900,35200,33340556,577703,20553976,2949878,0,35052083,0,0,0,0,1080640,4781500,0,1130642,153441,6695557,0,0,31658,2759048,0,0,1486100,11403081,0,14431833,162482,11058583,5928887,0,0,146960,8700836,0,0,150722215,81133,31541500,0,7554261,3670208,2435413,25805122,42701939,58677544,0,2038644,2051881,13496275,935300,0,1565450,4888483,10273292,293947333,672487,34358025,26417,36000027,0,1542200,30780389,3394436,14399083,0,5542269,8256617,0,65500,489654,1835528,48288,0,97,0,412831,1187952,137134,2278,0,32636333,14842258,1215390,124190,18794444,24044944,0,46214028,13722331,3491847,3277403,6239200,36691111,0,27044167,1092,10190023,16536236,0,0,0
